tn,fp,fn,tp,accuracy,precision,recall,f1,fpr,specificity,balanced_accuracy,average_precision,roc_auc,predicted_malicious_fraction,n,source,target,model,seed,operating_point,threshold,fit_seconds,inference_seconds
199,5401,1320,4809,0.42697587177082447,0.47100881488736535,0.784630445423397,0.588652916335149,0.9644642857142857,0.03553571428571429,0.41008307985455567,0.43293677423225774,0.24942314640001867,0.870491943047148,11729,iscx,mendeley,ddqn,23,validation_fpr_limit,1.5194549560546875,90.87713949987665,0.007817900041118264
0,1556,0,1517,0.4936544093719492,0.4936544093719492,1.0,0.6610021786492375,1.0,0.0,0.5,0.4936544093719492,0.5,1.0,3073,iscx,iscx,always_malicious,37,default,0.5000000000000001,7.480010390281677e-05,2.9999995604157448e-05
0,1556,0,1517,0.4936544093719492,0.4936544093719492,1.0,0.6610021786492375,1.0,0.0,0.5,0.4936544093719492,0.5,1.0,3073,iscx,iscx,always_malicious,37,validation_f1,1.0,7.480010390281677e-05,2.9999995604157448e-05
1556,0,1517,0,0.5063455906280507,0.0,0.0,0.0,0.0,1.0,0.5,0.4936544093719492,0.5,0.0,3073,iscx,iscx,always_malicious,37,validation_fpr_limit,1.0000000000000002,7.480010390281677e-05,2.9999995604157448e-05
0,5600,0,6129,0.5225509421093018,0.5225509421093018,1.0,0.6864150520775003,1.0,0.0,0.5,0.5225509421093018,0.5,1.0,11729,iscx,mendeley,always_malicious,37,default,0.5000000000000001,7.480010390281677e-05,5.819997750222683e-05
0,5600,0,6129,0.5225509421093018,0.5225509421093018,1.0,0.6864150520775003,1.0,0.0,0.5,0.5225509421093018,0.5,1.0,11729,iscx,mendeley,always_malicious,37,validation_f1,1.0,7.480010390281677e-05,5.819997750222683e-05
5600,0,6129,0,0.47744905789069825,0.0,0.0,0.0,0.0,1.0,0.5,0.5225509421093018,0.5,0.0,11729,iscx,mendeley,always_malicious,37,validation_fpr_limit,1.0000000000000002,7.480010390281677e-05,5.819997750222683e-05
1364,192,288,1229,0.8438008460787504,0.8648838845883181,0.8101516150296638,0.8366235534377128,0.12339331619537275,0.8766066838046273,0.8433791494171455,0.9406952918396636,0.9345532126897731,0.4624145785876993,3073,iscx,iscx,logistic,37,default,5e-324,0.019762499956414104,0.0003890001680701971
1347,209,278,1239,0.8415229417507322,0.8556629834254144,0.8167435728411339,0.8357504215851602,0.13431876606683804,0.865681233933162,0.841212403387148,0.9406952918396636,0.9345532126897731,0.4712007809957696,3073,iscx,iscx,logistic,37,validation_f1,-0.1349935531616211,0.019762499956414104,0.0003890001680701971
1544,12,726,791,0.7598438008460787,0.9850560398505604,0.5214238628872775,0.6818965517241379,0.007712082262210797,0.9922879177377892,0.7568558903125333,0.9406952918396636,0.9345532126897731,0.26130816791409045,3073,iscx,iscx,logistic,37,validation_fpr_limit,2.9301509857177734,0.019762499956414104,0.0003890001680701971
155,5445,930,5199,0.4564754028476426,0.4884441939120631,0.8482623592755751,0.6199248792702557,0.9723214285714286,0.027678571428571427,0.4379704653520733,0.3535363665992691,0.12712840593897862,0.9074942450336773,11729,iscx,mendeley,logistic,37,default,5e-324,0.019762499956414104,0.0005709000397473574
146,5454,868,5261,0.46099411714553673,0.4909939337377508,0.8583782019905368,0.6246734742341487,0.9739285714285715,0.026071428571428572,0.4422248152809827,0.3535363665992691,0.12712840593897862,0.9135476170176485,11729,iscx,mendeley,logistic,37,validation_f1,-0.1349935531616211,0.019762499956414104,0.0005709000397473574
317,5283,2105,4024,0.3701082786256288,0.43236273772429357,0.656550823951705,0.5213785954910599,0.9433928571428571,0.056607142857142856,0.35657898340442395,0.3535363665992691,0.12712840593897862,0.793503282462273,11729,iscx,mendeley,logistic,37,validation_fpr_limit,2.9301509857177734,0.019762499956414104,0.0005709000397473574
1501,55,168,1349,0.9274324764074194,0.9608262108262108,0.8892551087673038,0.9236562820951729,0.03534704370179949,0.9646529562982005,0.9269540325327521,0.9762328722818668,0.9701788047373978,0.45688252521965506,3073,iscx,iscx,random_forest,37,default,0.5000000000000001,1.1199985998682678,0.12338650017045438
1302,254,88,1429,0.8887081028311097,0.8490790255496138,0.9419907712590639,0.893125,0.16323907455012854,0.8367609254498715,0.8893758483544677,0.9762328722818668,0.9701788047373978,0.5476732834363814,3073,iscx,iscx,random_forest,37,validation_f1,0.24720489305035437,1.1199985998682678,0.12338650017045438
1541,15,287,1230,0.9017246989912138,0.9879518072289156,0.8108108108108109,0.8906589427950761,0.009640102827763496,0.9903598971722365,0.9005853539915236,0.9762328722818668,0.9701788047373978,0.40514155548324116,3073,iscx,iscx,random_forest,37,validation_fpr_limit,0.7161513419448043,1.1199985998682678,0.12338650017045438
115,5485,565,5564,0.4841844999573706,0.5035749841614626,0.9078153042910753,0.6478053324019094,0.9794642857142857,0.020535714285714286,0.4641755092883948,0.43145262406959206,0.32059512155327136,0.9420240429704152,11729,iscx,mendeley,random_forest,37,default,0.5000000000000001,1.1199985998682678,0.14577629999257624
85,5515,394,5735,0.4962059851649757,0.5097777777777778,0.9357154511339534,0.6599919443005927,0.9848214285714286,0.015178571428571428,0.4754470112812624,0.43145262406959206,0.32059512155327136,0.9591610537982778,11729,iscx,mendeley,random_forest,37,validation_f1,0.24720489305035437,1.1199985998682678,0.14577629999257624
174,5426,1003,5126,0.45187142978941086,0.4857846853677028,0.8363517702724751,0.6145914513518375,0.9689285714285715,0.031071428571428573,0.4337115994219518,0.43145262406959206,0.32059512155327136,0.8996504390826158,11729,iscx,mendeley,random_forest,37,validation_fpr_limit,0.7161513419448043,1.1199985998682678,0.14577629999257624
1404,152,143,1374,0.904002603319232,0.9003931847968545,0.9057350032959789,0.9030561945448571,0.09768637532133675,0.9023136246786633,0.9040243139873211,0.9730131675889538,0.9667118839950992,0.49658314350797267,3073,iscx,iscx,mlp,37,default,5e-324,55.1690405998379,0.003756399964913726
1394,162,129,1388,0.9053042629352425,0.895483870967742,0.914963744232037,0.9051190088033909,0.10411311053984576,0.8958868894601543,0.9054253168460956,0.9730131675889538,0.9667118839950992,0.5043931012040351,3073,iscx,iscx,mlp,37,validation_f1,-0.12759298086166382,55.1690405998379,0.003756399964913726
